province,urban_context_city,n,mean_date_range,mean_date_range_bca_lo,mean_date_range_bca_hi,mean_date_range_pct_lo,mean_date_range_pct_hi,median_date_range,median_date_range_bca_lo,median_date_range_bca_hi,median_date_range_pct_lo,median_date_range_pct_hi,latitude_null_rate,longitude_null_rate,not_before_null_rate,not_after_null_rate
Moesia superior,,498,115.92771084337349,108.22191282845911,124.30021062857901,,,100.0,,,,,0.0,0.0,0.0,0.0
Belgica,,484,110.11363636363636,102.1720870246585,118.59810039574798,,,100.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Brundisium,456,70.31359649122807,67.65824124022438,73.16312027575331,,,60.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Ammaedara,451,126.0,120.34743674392482,130.9676594343909,,,100.0,,,,,0.0,0.0,0.0,0.0
Belgica,Colonia Augusta Treverorum,447,175.72259507829978,167.77786859562192,183.75020885286006,,,200.0,,,,,0.0,0.0,0.0,0.0
Pannonia superior,Brigetio,442,121.93891402714932,113.94940195577442,130.26884217526202,,,100.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Carthago,441,91.22448979591837,86.63735233481053,96.30539162752422,,,100.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Lepcis Magna,425,70.78823529411764,62.279114347088004,87.96344139855321,,,40.0,24.0,50.0,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Neapolis (Italia (I Latium and Campania)),403,114.31265508684864,107.69830613221049,121.0801593700267,,,100.0,,,,,0.0,0.0,0.0,0.0
Sardinia,Caralis,395,100.68354430379746,95.24194374288649,106.63224696415126,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Aricia,394,70.6015228426396,64.9147161231887,76.35231102969885,,,50.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Venusia,382,94.53926701570681,89.88625099068241,99.16539752434508,,,100.0,,,,,0.0,0.0,0.0,0.0
Germania superior,Aventicum,380,110.65263157894736,102.60153364397206,119.07105263157895,,,98.0,80.0,100.0,,,0.0,0.0,0.0,0.0
Numidia,Lambaesis,378,32.08994708994709,27.498300810694886,37.65367922675703,,,2.0,,,,,0.0,0.0,0.0,0.0
Pannonia superior,Poetovio,377,134.84350132625994,124.67318207299944,146.15911335790437,,,100.0,,,,,0.0,0.0,0.0,0.0
Hispania citerior,Saguntum,372,101.39516129032258,96.85768361018697,106.21101688928277,,,100.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Verona,368,77.0,72.84966681460212,81.67444117522423,,,61.0,,,,,0.0,0.0,0.0,0.0
Noricum,Celeia,363,129.09641873278238,119.4028300518247,139.87443485601977,,,100.0,,,,,0.0,0.0,0.0,0.0
Syria,,359,29.233983286908078,24.833716384350826,34.76803750956821,,,22.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Patavium,351,82.76068376068376,78.55607241488809,87.52882284126244,,,100.0,,,,,0.0,0.0,0.0,0.0
Asia,,347,41.05187319884726,33.9203752752224,50.39166881847771,,,10.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Tergestum,346,81.24277456647398,76.19303206483966,86.86467065321015,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Praeneste,345,88.66376811594203,82.82332741674657,94.17253072461023,,,100.0,,,,,0.0,0.0,0.0,0.0
Aquitani(c)a,Burdigala,333,114.69969969969969,104.4727281942446,125.18635742024445,,,100.0,,,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Clusium,331,82.05135951661632,77.98480189321015,87.01761720225036,,,90.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Asisium,331,87.2296072507553,81.6741975236722,92.51512118061166,,,100.0,,,,,0.0,0.0,0.0,0.0
Mauretania Caesariensis,,319,24.213166144200628,18.958138745486316,31.361476287300878,,,1.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Alba Fucentia,317,80.26813880126183,75.94840630937617,84.53822669627255,,,100.0,,,,,0.0,0.0,0.0,0.0
Alpes Cottiae,,316,284.0348101265823,271.3590152550876,295.60900754771603,,,355.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Thugga,307,73.33550488599349,67.45602605863192,79.47905928278988,,,50.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Corfinium,306,85.49673202614379,80.52457544231245,91.33660130718954,,,100.0,,,,,0.0,0.0,0.0,0.0
Moesia superior,Viminacium (1),303,117.67986798679868,109.62048546157946,125.00990099009901,,,130.0,,,,,0.0,0.0,0.0,0.0
Aquitani(c)a,,301,125.1827242524917,113.35548172757476,139.29900332225913,,,100.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Aeclanum,301,101.65448504983388,95.55401420595109,108.35814894229111,,,100.0,,,,,0.0,0.0,0.0,0.0
Belgica | Germania superior,Andematunum,295,178.71864406779662,168.59094722248685,189.9560614179788,,,200.0,,,,,0.0,0.0,0.0,0.0
Hispania citerior,Clunia,291,179.89690721649484,169.2632363742306,191.34077417023718,,,100.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Theveste,286,118.37062937062937,109.23540942035258,127.16049722202564,,,100.0,,,,,0.0,0.0,0.0,0.0
Dalmatia,Narona,284,139.5211267605634,128.9180427427978,151.9875645677949,,,129.0,100.0,150.0,,,0.0,0.0,0.0,0.0
Macedonia,Philippi,278,204.9388489208633,192.265632211183,217.42479898486698,,,300.0,,,,,0.0,0.0,0.0,0.0
Pannonia inferior,Sirmium,276,125.56159420289855,114.73983014551173,137.15942028985506,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Venafrum,274,88.62408759124088,82.51653174662943,95.38121898419726,,,100.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Beneventum,272,74.38970588235294,68.63659363891809,80.33600552896652,,,70.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Amiternum,270,80.21111111111111,74.83379103448907,86.08230807694656,,,70.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Altinum,264,69.45454545454545,64.63960220359357,75.43378457747009,,,50.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Tibur,263,61.90494296577947,55.80479740084907,69.02976415717495,,,50.0,,,,,0.0,0.0,0.0,0.0
Liguria / Regio IX,,259,86.47490347490347,80.16149951781324,93.16371903153127,,,100.0,,,,,0.0,0.0,0.0,0.0
Bruttium et Lucania / Regio III,,259,94.37451737451738,88.11991485676401,100.77750069165205,,,100.0,,,,,0.0,0.0,0.0,0.0
Macedonia,,258,157.52325581395348,144.9942420771994,170.4793056621207,,,150.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Concordia,258,73.31395348837209,68.52212741726305,79.27815635190291,,,60.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Tarracina,258,88.04263565891473,82.61520017325013,93.57437263219865,,,100.0,,,,,0.0,0.0,0.0,0.0
Transpadana / Regio XI,Comum,255,131.93725490196078,124.25323597061134,139.7455256747749,,,100.0,,,,,0.0,0.0,0.0,0.0
Lugudunensis,,252,113.36111111111111,103.83673834441899,122.51368408108029,,,100.0,,,,,0.0,0.0,0.0,0.0
Moesia inferior,Novae (Moesia Inferior),251,99.84860557768924,90.47573812133476,110.43954514699706,,,100.0,,,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Perusia,247,54.56275303643725,46.611336032388664,64.28825114305886,,,30.0,23.0,42.0,,,0.0,0.0,0.0,0.0
Belgica,Durocortorum,241,137.50207468879668,127.10921366020555,149.1020456102873,,,130.0,,,,,0.0,0.0,0.0,0.0
Alpes Maritimae,Cemelenum,240,168.39166666666668,152.60668265549282,184.7281700961626,,,150.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Tusculum,237,80.94092827004219,71.84388185654008,89.8451056325567,,,61.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Canusium,236,89.21610169491525,84.18268752983442,95.1328370613068,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Cumae,236,67.98728813559322,62.360169491525426,73.84665270332084,,,60.0,,,,,0.0,0.0,0.0,0.0
,Aventicum,229,186.6069868995633,174.486148673933,198.97653386841844,,,180.0,,,,,0.0,0.0,0.0,0.0
Aemilia / Regio VIII,,229,87.0524017467249,79.6056210889845,94.37663840078756,,,100.0,,,,,0.0,0.0,0.0,0.0
Hispania citerior,Carthago Nova,228,51.64473684210526,47.31837850053005,56.99122807017544,,,45.0,,,,,0.0,0.0,0.0,0.0
Britannia,Londinium,228,43.01754385964912,40.03097069784714,48.47157502540064,,,40.0,,,,,0.0,0.0,0.0,0.0
Germania inferior,Colonia Ulpia Traiana,227,122.37885462555066,111.19568612245482,135.60940356550347,,,88.0,,,,,0.0,0.0,0.0,0.0
Germania superior,Vindonissa,224,74.0,66.4459391401029,83.53141802530138,,,70.0,,,,,0.0,0.0,0.0,0.0
Hispania citerior,Tarraco,222,106.92342342342343,99.63201613567824,114.56190338897933,,,100.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Ameria,221,95.02262443438914,86.73303243139578,103.89495770667077,,,100.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Aesernia,221,115.64253393665159,107.1395838081225,123.3875444685553,,,100.0,,,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Luna,218,111.26605504587155,100.24488075573703,123.47968343814019,,,100.0,,,,,0.0,0.0,0.0,0.0
Achaia,,209,57.760765550239235,49.59458981449241,69.47644804527074,,,36.0,26.0,44.852181151323975,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Marruvium,207,86.6328502415459,81.75320778389138,91.77030305266511,,,100.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Luceria,205,77.99512195121952,73.26129236107329,83.30358201831557,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Salernum,204,89.76960784313725,83.94134122608918,95.22543514106174,,,100.0,,,,,0.0,0.0,0.0,0.0
Moesia inferior,Tomis,203,92.60098522167488,83.22922682281686,102.67730214045237,,,100.0,,,,,0.0,0.0,0.0,0.0
Raetia,Augusta Vindelicum,202,127.52475247524752,113.30559390633196,142.60469063764725,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Formiae,202,86.88118811881188,79.97029702970298,94.28893136424082,,,100.0,,,,,0.0,0.0,0.0,0.0
Belgica | Germania superior,,201,197.044776119403,182.564753754816,209.5873326161456,,,200.0,,,,,0.0,0.0,0.0,0.0
Moesia superior,Scupi,201,111.72139303482587,101.08955223880596,123.78199145593045,,,100.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Pola,200,98.675,90.80523087260666,107.17260294996237,,,100.0,,,,,0.0,0.0,0.0,0.0
Galatia,,199,24.804020100502512,17.134717741031995,34.29464770483566,,,3.0,2.0,3.521689260382118,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Saepinum,198,91.05050505050505,82.85324189825526,99.26206814198267,,,100.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Fulginiae,195,66.11794871794872,60.72711236373339,73.24149198974476,,,50.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,,195,88.22564102564102,78.71862404135021,97.5011624521505,,,100.0,,,,,0.0,0.0,0.0,0.0
Aemilia / Regio VIII,Mutina,194,74.88659793814433,69.2122830545863,80.42787546040292,,,67.5,60.0,100.0,,,0.0,0.0,0.0,0.0
Lugudunensis,Augustodunum,190,121.47368421052632,111.85706022262806,130.94681858304858,,,100.0,,,,,0.0,0.0,0.0,0.0
Aemilia / Regio VIII,Ariminum,181,84.11602209944752,76.12193574313241,92.79325936459563,,,100.0,,,,,0.0,0.0,0.0,0.0
Dacia,Micia,181,85.07734806629834,78.06999956927577,92.76391104377305,,,94.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Telesia,180,86.35555555555555,79.78222088604292,94.90285699490154,,,100.0,,,,,0.0,0.0,0.0,0.0
Belgica | Germania superior,Dibio,177,166.0677966101695,153.30925300089353,179.08706888797684,,,150.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Mevania,176,69.4034090909091,64.7706194603009,74.62948758829114,,,50.0,,,,,0.0,0.0,0.0,0.0
Gallia Narbonensis,Narbo Martius,175,72.12571428571428,64.696799305966,81.96731153828637,,,50.0,,,,,0.0,0.0,0.0,0.0
Achaia,Patrae,174,179.3505747126437,166.77521045458423,191.49599892237842,,,200.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Nursia,174,90.86781609195403,85.14565942517194,97.48850574712642,,,100.0,,,,,0.0,0.0,0.0,0.0
Dacia,Potaissa,173,101.23699421965318,92.59896697893168,109.28228441229942,,,109.0,,,,,0.0,0.0,0.0,0.0
Baetica,Astigi,172,75.6046511627907,69.85025931912985,81.90520980037351,,,60.0,,,,,0.0,0.0,0.0,0.0
Pannonia superior,Emona,166,120.40361445783132,108.14639364638724,133.4788272275473,,,100.0,,,,,0.0,0.0,0.0,0.0
Lugudunensis,Lugdunum,163,57.49079754601227,52.00565520832818,63.77904176411394,,,50.0,,,,,0.0,0.0,0.0,0.0
Apulia et Calabria / Regio II,Tarentum,163,56.15337423312884,51.77914110429448,60.9970908086902,,,50.0,,,,,0.0,0.0,0.0,0.0
Picenum / Regio V,,162,104.30246913580247,93.7943696909411,118.22388108782484,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Antium,161,96.28571428571429,87.34716049812104,106.97698631491977,,,100.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Spoletium,160,84.4125,76.3375,93.92946432364634,,,90.5,50.0,100.0,,,0.0,0.0,0.0,0.0
Alpes Maritimae,,160,141.7875,123.4234795628506,161.2118795209869,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Nomentum,159,93.40880503144655,84.97944713660512,102.1007425974741,,,100.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Sulmo,159,105.57232704402516,98.20463578809114,113.42596661764082,,,100.0,,,,,0.0,0.0,0.0,0.0
Africa proconsularis,Sabratha,158,154.99367088607596,139.57168719664705,169.9929000527618,,,200.0,,,,,0.0,0.0,0.0,0.0
Germania inferior,Noviomagus (Germania Inferior),156,115.05128205128206,98.4411818001599,134.69832344379842,,,60.0,,,,,0.0,0.0,0.0,0.0
Bruttium et Lucania / Regio III,Paestum,156,64.48076923076923,57.895119922054604,71.75224570065757,,,60.5,41.0,70.0,,,0.0,0.0,0.0,0.0
Sicilia,,155,125.85161290322581,115.27951177863915,138.1013471165618,,,100.0,,,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Pisaurum,155,96.08387096774193,86.22613360080084,106.74354830015997,,,100.0,,,,,0.0,0.0,0.0,0.0
Transpadana / Regio XI,Augusta Taurinorum,153,84.77124183006536,76.98276190497899,92.2156862745098,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Castrimoenium,152,70.63157894736842,61.0823178199837,80.0895374011632,,,50.0,,,,,0.0,0.0,0.0,0.0
Alpes Cottiae,Segusio,152,115.84210526315789,105.42946450507932,127.84786450912729,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Velitrae,151,83.06622516556291,72.98731977884978,93.56619458910929,,,90.0,60.0,100.0,,,0.0,0.0,0.0,0.0
Hispania citerior,Valentia (Hispania Tarraconensis) (1),150,108.52666666666667,99.31549227232064,118.06424198078193,,,100.0,,,,,0.0,0.0,0.0,0.0
Pannonia superior,Scarbantia,149,111.75838926174497,99.4718082325795,124.73261806946002,,,100.0,,,,,0.0,0.0,0.0,0.0
Dalmatia,Burnum,147,138.49659863945578,120.49659863945578,162.12785253693025,,,101.0,71.0,150.0,,,0.0,0.0,0.0,0.0
Sicilia,Catania,147,127.16326530612245,118.31376830207404,135.65986394557822,,,130.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Peltuinum,146,87.37671232876713,81.40616427187109,95.20200377013917,,,100.0,,,,,0.0,0.0,0.0,0.0
Germania inferior,Colonia Agrippinensis,145,88.89655172413794,75.66606033345192,102.88329252335313,,,60.0,30.0,100.0,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Nola,144,72.30555555555556,64.59757765595936,81.10690893407691,,,61.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Surrentum,143,70.8881118881119,65.51835474328169,76.83385452037021,,,70.0,,,,,0.0,0.0,0.0,0.0
Alpes Poeninae,,141,201.10638297872342,180.46151970004982,221.36726800986347,,,300.0,,,,,0.0,0.0,0.0,0.0
Macedonia,Dyrrachium,141,144.645390070922,132.09010955118504,157.3386118232786,,,131.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Allifae,140,82.82857142857142,73.16278379711264,94.60999226899756,,,75.5,60.0,100.0,,,0.0,0.0,0.0,0.0
,Colonia Augusta Treverorum,140,181.82142857142858,172.85714285714286,188.21428571428572,,,200.0,,,,,0.0,0.0,0.0,0.0
Aegyptus,,139,42.78417266187051,32.40533524920833,61.09326317102894,,,9.0,,,,,0.0,0.0,0.0,0.0
Britannia,Aquae Sulis,138,173.05072463768116,161.61644705199066,183.05617080270503,,,200.0,,,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Capena,137,94.56204379562044,82.39522889135483,108.685217782401,,,100.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Brixia,137,66.64233576642336,56.83211678832116,76.62836039750414,,,50.0,,,,,0.0,0.0,0.0,0.0
Britannia,Luguvalium,137,128.82481751824818,114.92933617033617,143.42512810306707,,,130.0,,,,,0.0,0.0,0.0,0.0
Mauretania Caesariensis,Iol,136,85.72058823529412,74.48095550420572,97.12677192262184,,,100.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Aquinum,135,98.84444444444445,89.30311848363691,109.37683626197477,,,100.0,,,,,0.0,0.0,0.0,0.0
Dalmatia,Asseria,135,132.57777777777778,119.06685323973363,148.33653485544437,,,150.0,,,,,0.0,0.0,0.0,0.0
Thracia,,135,75.63703703703703,59.0124124318787,98.6302532230332,,,18.0,9.0,45.0,,,0.0,0.0,0.0,0.0
Umbria / Regio VI,Interamna Nahars,135,78.26666666666667,70.88888888888889,86.79326405519303,,,61.0,,,,,0.0,0.0,0.0,0.0
Sardinia,Turris Libisonis,135,125.05925925925926,113.42131670105476,135.65111734162736,,,147.0,100.0,150.0,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Histonium,134,125.61940298507463,113.74069265961782,138.09178339552125,,,100.0,,,,,0.0,0.0,0.0,0.0
Germania superior,Augusta Raurica,133,118.23308270676692,102.8352288578863,135.14848822609122,,,100.0,,,,,0.0,0.0,0.0,0.0
Asia,Ephesus,132,26.234848484848484,18.641618868176742,37.444240564793546,,,5.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Lanuvium,131,85.27480916030534,74.0010147796059,98.96946564885496,,,80.0,51.0,100.0,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Tarquinii,130,102.08461538461539,88.49290360458039,116.22982288917295,,,100.0,,,,,0.0,0.0,0.0,0.0
Pannonia superior,Vindobona,128,95.84375,81.7734375,113.91009056992397,,,65.0,50.0,100.0,,,0.0,0.0,0.0,0.0
Moesia inferior,Oescus,126,75.51587301587301,65.26716194972462,92.5708262348486,,,55.0,50.0,75.0,,,0.0,0.0,0.0,0.0
Pannonia superior,Siscia,126,127.84126984126983,109.17600276006512,152.72144597653303,,,100.0,,,,,0.0,0.0,0.0,0.0
Noricum,Lauriacum,126,102.77777777777777,90.25463485806145,121.27293657445091,,,80.0,,,,,0.0,0.0,0.0,0.0
Britannia,Corstopitum,123,138.34146341463415,123.00756341937031,153.57503823309463,,,163.0,,,,,0.0,0.0,0.0,0.0
Venetia et Histria / Regio X,Ateste,123,87.70731707317073,78.01884604568058,98.26016260162602,,,60.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Minturnae,123,89.59349593495935,78.04872898099102,102.33851044452376,,,100.0,,,,,0.0,0.0,0.0,0.0
Samnium / Regio IV,Reate,120,97.1,87.54625066156989,107.91517472547781,,,100.0,,,,,0.0,0.0,0.0,0.0
Etruria / Regio VII,Caere,118,82.52542372881356,71.5,94.6362919745035,,,62.5,50.0,100.0,,,0.0,0.0,0.0,0.0
Hispania citerior,Emporiae,118,82.3135593220339,71.96326128695472,96.21957632734683,,,81.0,,,,,0.0,0.0,0.0,0.0
Cappadocia,,118,20.728813559322035,14.89910646879579,31.4851510571685,,,3.0,,,,,0.0,0.0,0.0,0.0
Latium et Campania / Regio I,Ferentinum,117,90.12820512820512,82.02644844830898,98.77108964290004,,,100.0,,,,,0.0,0.0,0.0,0.0
Dacia,Ampelum,116,90.73275862068965,82.18706069389314,99.37715626617383,,,100.0,,,,,0.0,0.0,0.0,0.0
Transpadana / Regio XI,Ticinum,115,97.7304347826087,88.76643296053523,107.22180074057366,,,100.0,,,,,0.0,0.0,0.0,0.0
Dalmatia,Rider,115,148.36521739130436,136.07885694330218,167.2341317283424,,,150.0,,,,,0.0,0.0,0.0,0.0
Pannonia inferior,Mursa,115,110.8695652173913,95.99682288566731,127.73689729529171,,,100.0,,,,,0.0,0.0,0.0,0.0
Picenum / Regio V,Asculum,113,87.070796460177,78.94016239245411,97.27480293962648,,,76.0,58.0,81.0,,,0.0,0.0,0.0,0.0
Dalmatia,Raetinium,113,205.58407079646017,187.88755959098114,227.4590205575777,,,200.0,,,,,0.0,0.0,0.0,0.0
